"","genes","log2FoldChange","pvalue","sig"
"32397","RAB17",0.00911918670875789,0.645434836731968,"No significant"
"32398","R3HDM1",-0.00659468219483283,0.37055164267764,"No significant"
"32399","CYorf14",-0.0146967635163229,1.05844284510612,"No significant"
"32400","DNHL1",0.00751635916683924,0.291687717442189,"No significant"
"32401","IL13",0.000391191717574735,0.0165993331262292,"No significant"
"32402","DUX2",0.0150125392728118,0.906095434127477,"No significant"
"32403","ARMC10",-0.0605041892966192,1.6232038429266,"No significant"
"32404","LCA5",0.00560234915139191,0.34434251866077,"No significant"
"32405","GRAMD1C",-0.0105071350470833,0.703280194740066,"No significant"
"32406","NONO",0.0532602813932304,0.957882036389605,"No significant"
"32407","SPATA5",-0.00564468771008109,0.344905731732548,"No significant"
"32408","RNF5P1",-0.0261938841511995,0.89839702301235,"No significant"
"32409","TMEM116",-0.02766723608263,0.727591234975863,"No significant"
"32410","PKD2",-0.031845266214332,1.26448978859066,"No significant"
"32411","IL33",0.00366246359449462,0.152695529770454,"No significant"
"32412","SLC40A1",0.0795854815806365,0.922319526401017,"No significant"
"32413","ACTG1",0.0512101847758668,1.30543698305399,"No significant"
"32414","C14orf149",-0.00217835393654031,0.107214669052393,"No significant"
"32415","FLJ16734",-0.0135099580651206,0.532334616525195,"No significant"
"32416","LDLR",0.0713018256267848,1.82491263012448,"No significant"
"32417","OR5L1",-0.00747542407220703,0.564617019405157,"No significant"
"32418","FAM53B",0.0247611820825604,0.915306093451358,"No significant"
"32419","PARP9",-0.0210221116484046,0.422996864949737,"No significant"
"32420","RHBDL2",-0.0083262103824957,0.265134518690156,"No significant"
"32421","RHBDL2",-0.109306393852524,1.44865366727797,"Down regulated"
"32422","LOC653314",-0.120816066118108,0.940529795991321,"No significant"
"32423","FASTKD2",-0.021824234956763,1.12019565565854,"No significant"
"32424","AURKAPS1",0.01300356967851,0.880488009096636,"No significant"
"32425","ACADM",-0.210203805596148,6.27393334054274,"Down regulated"
"32426","CBLN3",0.000899627851729257,0.0178859203879338,"No significant"
"32427","AQP7P2",-0.0332256497023868,1.45292134571784,"No significant"
"32428","CAPZB",-0.0473733970220156,1.0125674302907,"No significant"
"32429","HIST4H4",0.00698048573308885,0.369214396868017,"No significant"
"32430","ISG15",0.00269754743209738,0.0124743589955133,"No significant"
"32431","TMEM67",-0.0047955110679041,0.278419123235542,"No significant"
"32432","LOC553158",0.0306828418594858,1.27168284337397,"No significant"
"32433","PAK1IP1",-0.0048491902697565,0.286449706687367,"No significant"
"32434","MPHOSPH8",-0.0465493049675043,1.1966592005883,"No significant"
"32435","SENP6",-0.179432932670091,6.90425440178691,"Down regulated"
"32436","SENP6",-0.0148500598224137,1.50562584110246,"No significant"
"32437","RFXDC1",0.0148892963852081,0.91184419750231,"No significant"
"32438","GPR135",-0.00233939964702312,0.101644134397195,"No significant"
"32439","PTGS2",-0.0277636692966858,0.197762565805037,"No significant"
"32440","SLC25A40",0.0105663229891304,0.319900527526513,"No significant"
"32441","PPIL1",-0.0629379308476734,3.95799583791056,"No significant"
"32442","ZNF146",-0.172656041512529,6.62088927972509,"Down regulated"
"32443","PTCHD3",0.00109129183216172,0.0558634568941743,"No significant"
"32444","BCAS3",0.0188261228285782,1.71843505746431,"No significant"
"32445","DTWD2",-0.0542564703207518,0.34155762128852,"No significant"
"32446","EP400NL",0.00987545481538454,0.786448469495853,"No significant"
"32447","CYP4V2",-0.0763302357272604,1.54463867596114,"No significant"
"32448","SUGT1",-0.0723144179431019,5.3203723256684,"No significant"
"32449","ZNF407",0.0114001802380654,0.93260977750607,"No significant"
"32450","XPNPEP3",-0.00287012594362146,0.0274328291561708,"No significant"
"32451","LOC389458",0.00113670984542757,0.0483811044948279,"No significant"
"32452","KLHDC1",0.00477857931936132,0.283820714641689,"No significant"
"32453","KLHDC1",-0.00062728271054624,0.0284064236577522,"No significant"
"32454","METTL10",0.0137482376023215,0.836630358115332,"No significant"
"32455","PAG1",-0.0368932773487405,0.446129680828168,"No significant"
"32456","MRFAP1",0.00744675700019215,0.10803719699777,"No significant"
"32457","C14orf115",0.00245154145159177,0.110376396011091,"No significant"
"32458","A1BG",-0.0123207750654499,0.606949853426014,"No significant"
"32459","MBD4",-0.0661204655630065,0.75639289841177,"No significant"
"32460","TTTY17A",0.000432339590846986,0.0169108021409722,"No significant"
"32461","TTTY17A",-0.00359583180550516,0.173128188316573,"No significant"
"32462","EXOSC7",-0.147259393264326,9.43084249740568,"Down regulated"
"32463","CSGALNACT1",-0.0242048218587572,0.883653728405341,"No significant"
"32464","GPR174",-0.00773604037454056,0.325949787868992,"No significant"
"32465","TIAF1",0.138038823619699,3.18686864792695,"Up regulated"
"32466","SLBP",-0.0753965158482135,2.18605239544994,"No significant"
"32467","KIAA1715",0.0671396352448941,2.18948974331319,"No significant"
"32468","KLRF1",-0.257802105890457,3.39523815580963,"Down regulated"
"32469","FARSB",-0.0209430462340183,2.37528078792563,"No significant"
"32470","LOC723972",-0.04647673487825,1.94081935531515,"No significant"
"32471","CD99",0.0170124376399219,0.22566653458326,"No significant"
"32472","RGPD2",0.0110916843998039,0.468050063506386,"No significant"
"32473","IGF1",-0.00864154086027824,0.652146149208284,"No significant"
"32474","DC2",-0.0547828307712894,1.87613453451242,"No significant"
"32475","TXNL2",-0.189758487868303,10.2750385941437,"Down regulated"
"32476","RBMX2",-0.0827462308429068,4.35217173484645,"No significant"
"32477","FGF21",0.00540498863866112,0.342855432890041,"No significant"
"32478","PPP1R1A",-0.000194416539325282,0.0096444182762765,"No significant"
"32479","C17orf56",0.07999634797513,5.14179837944457,"No significant"
"32480","MKRN2",-0.0494353798381937,1.140981682601,"No significant"
"32481","USP9Y",-0.0040651764551054,0.211488508355812,"No significant"
"32482","SPEM1",-0.00301141131657889,0.167804361850951,"No significant"
"32483","HPRT1",-0.122214728484618,3.83078533258381,"Down regulated"
"32484","CT47.7",-0.00867048734132148,0.668525234204877,"No significant"
"32485","HRSP12",-0.00479363148170009,0.256936232709702,"No significant"
"32486","ZNF396",-0.00208719070563923,0.112816266142982,"No significant"
"32487","ZBTB8OS",-0.0236719879416452,1.17562455053464,"No significant"
"32488","LOC388503",-0.00248278021784021,0.106781882324309,"No significant"
"32489","EGFL6",-0.00652215166179992,0.349313930223288,"No significant"
"32490","LOC283871",0.0313885478293088,1.19320751750123,"No significant"
"32491","FAM62B",0.0574424351611356,0.754320913037512,"No significant"
"32492","SLC35D1",0.00491228960039614,0.303993841363735,"No significant"
"32493","PHF3",-0.00367652054337153,0.149058185234773,"No significant"
"32494","RNU2",-0.000197320349669461,0.00746338022417801,"No significant"
"32495","C8orf70",0.016280269211669,0.342818677344507,"No significant"
"32496","NEDD8",-0.10807068074271,4.39267150249501,"Down regulated"
"32497","HMGN2",-0.0780024691927732,0.685082342046352,"No significant"
"32498","VIM",0.0996105336027888,1.11086573213771,"No significant"
"32499","SOAT2",0.000295831441648353,0.0106473202439234,"No significant"
"32500","ROCK2",0.0456392570703006,1.17495159685293,"No significant"
"32501","NT5DC1",-0.00275967814177136,0.127468874322072,"No significant"
"32502","BACH2",-0.0419922846066374,1.04816532154642,"No significant"
"32503","PSMA2",-0.176281097102654,10.4058639990516,"Down regulated"
"32504","IFI27",0.08773007923587,0.266882711578334,"No significant"
"32505","PGCP",0.0863632936076932,1.77225627705816,"No significant"
"32506","LILRA6",-0.00508629918474224,0.285764286994739,"No significant"
"32507","DEFB32",-0.00343086994243968,0.164360240902132,"No significant"
"32508","KIAA0776",-0.00211869367453321,0.0828759712089513,"No significant"
"32509","SLC35E1",-0.114185315171749,1.18880054954356,"No significant"
"32510","KIAA0195",0.0726041157063619,2.81514248750619,"No significant"
"32511","LOC654264",0.00446322797545751,0.283815900989047,"No significant"
"32512","RTCD1",-0.0357755060070932,1.18301112016245,"No significant"
"32513","KLRC2",-0.0238254996190967,0.728072706287365,"No significant"
"32514","RAB40AL",0.00717057770695817,0.530822860052848,"No significant"
"32515","SLC12A2",-0.00488936886644709,0.276494223636288,"No significant"
"32516","ARPP-19",-0.0186552796600754,0.221859555906479,"No significant"
"32517","PPM1F",0.238768690883028,6.00716973376369,"Up regulated"
"32518","SYK",0.148123110347477,4.0747696433232,"Up regulated"
"32519","CCDC117",0.00533417462015873,0.283106656547054,"No significant"
"32520","IL7",-0.0224967246953574,1.96951784340494,"No significant"
"32521","NOL3",0.00926599775438142,0.477546983010219,"No significant"
"32522","ANKRD44",-0.0462352606415148,0.917146634765313,"No significant"
"32523","FLJ20699",0.076523091208422,0.977871041795861,"No significant"
"32524","MEGF8",0.00298024158083088,0.127707877573087,"No significant"
"32525","ADAM23",-0.00352349208826563,0.111971029740151,"No significant"
"32526","PPAN-P2RY11",0.00595172270523836,0.340058605995111,"No significant"
"32527","SORL1",0.254115226863389,4.72323055778754,"Up regulated"
"32528","TBC1D24",0.0161344482458272,0.771709900972055,"No significant"
"32529","CD24",-0.139874698329969,1.67778243762907,"Down regulated"
"32530","MAGEB6",0.0105115568225447,0.682817930828165,"No significant"
"32531","INSL5",-0.00142529039714745,0.0654993618015593,"No significant"
"32532","TDGF3",0.00444786405809516,0.283119048513292,"No significant"
"32533","BET1L",0.0180010199852791,0.53060348880415,"No significant"
"32534","RAI1",0.0172246094194302,0.508010727712129,"No significant"
"32535","CD48",-0.0643349675602156,0.459991830636356,"No significant"
"32536","MATN1",0.0030397767624013,0.144535353496328,"No significant"
"32537","SH2B1",0.0385437245504647,1.57059460052144,"No significant"
"32538","ZNF280C",0.00637173073381447,0.198272268102404,"No significant"
"32539","TAF13",-0.0167809515006594,1.49832565551545,"No significant"
"32540","TAF13",-0.0126242444365428,0.922782366815276,"No significant"
"32541","NUP54",-0.0817367262564339,1.82746097971915,"No significant"
"32542","CYCSL1",-0.0480292541993341,1.39289250678449,"No significant"
"32543","MEG3",0.0229304755098232,0.542354926659135,"No significant"
"32544","AADACL1",-0.0129631650613433,0.341682794627796,"No significant"
"32545","ORC2L",-0.0052632954659142,0.124358307729236,"No significant"
"32546","UGT1A8",-0.00175868321001005,0.0998554154043858,"No significant"
"32547","PLCH2",0.112468567340452,3.72232163203312,"Up regulated"
"32548","SGOL2",0.0139279642690981,1.12214057891502,"No significant"
"32549","YRDC",0.0358358245939101,1.33114040260669,"No significant"
"32550","RABGAP1",0.0857163698099406,1.97895238821325,"No significant"
"32551","LOC440093",-0.0127163769242005,0.820279303032351,"No significant"
"32552","HOOK3",-0.0156581429317004,0.909436000568182,"No significant"
"32553","ZC3H15",-0.240767796195232,11.9214367287524,"Down regulated"
"32554","CDK5R1",0.0171332811732787,1.26661556222641,"No significant"
"32555","NOL8",-0.0476133337686324,2.18093184711905,"No significant"
"32556","LCOR",0.0607773502155187,0.485103322914136,"No significant"
"32557","IGFBP7",0.124065436706637,3.10298941607936,"Up regulated"
"32558","RBBP4",-0.00385262842121659,0.205715862407977,"No significant"
"32559","NMT2",-0.0124035421447024,0.450253304487209,"No significant"
"32560","FARP2",0.0144597335408605,0.331866432109688,"No significant"
"32561","PTGDR",0.0819642546033119,1.33425103766446,"No significant"
"32562","SRA1",0.0327590751155755,1.29109790442904,"No significant"
"32563","TRHR",-0.00200759982851473,0.113553792437971,"No significant"
"32564","C11orf55",0.00167407073256154,0.0662411709450813,"No significant"
"32565","JOSD3",-0.00336876931505703,0.191704115685523,"No significant"
"32566","MALL",0.00154952704655376,0.0745357429448413,"No significant"
"32567","TSPY2",0.0139591339669121,1.16852634428063,"No significant"
"32568","OR51B5",0.00508094119171165,0.291409338638801,"No significant"
"32569","IFT52",-0.0209886898469565,1.11960228591037,"No significant"
"32570","CLIC4",-0.0057458344558361,0.32630594950021,"No significant"
"32571","CLIC4",-0.0460558709700294,1.02616604661435,"No significant"
"32572","ZNF624",-0.00710055818057675,0.500317902065483,"No significant"
"32573","CTNNBL1",-0.0202280783853421,0.449244021012813,"No significant"
"32574","NANP",0.00232449897566323,0.0993576316891318,"No significant"
"32575","PRRG2",-0.000964959254184272,0.0448105728368429,"No significant"
"32576","C1orf88",0.0319021332315597,1.02025930503248,"No significant"
"32577","C1orf151",-0.0127253341413054,1.03994875929413,"No significant"
"32578","MCF2L2",0.0092655471594183,0.583405183425858,"No significant"
"32579","TBC1D2B",0.0851333968648547,3.34892862043813,"No significant"
"32580","CXorf40A",-0.0374252562474187,1.25427598091355,"No significant"
"32581","STIM1",0.0915665875252092,2.31015339862138,"No significant"
"32582","METTL7B",0.00843739703242807,0.616283473915512,"No significant"
"32583","LOC653499",-0.00486613462407348,0.279024485920748,"No significant"
"32584","CCDC56",-0.161828341728775,7.10763149307032,"Down regulated"
"32585","HAND2",0.00808575984680804,0.424444615408942,"No significant"
"32586","AGGF1",-0.101822840162667,3.12453605831063,"Down regulated"
"32587","KIAA0672",-0.00868406486253548,0.283477958246932,"No significant"
"32588","EDEM3",0.00225296304456002,0.042656981201471,"No significant"
"32589","TOMM40L",-0.0307459783178432,1.40128637468139,"No significant"
"32590","GRAMD3",-0.027509842334811,2.12992532141867,"No significant"
"32591","RAMP3",0.00450337603341744,0.223774293422775,"No significant"
"32592","SCG5",0.0046958747589505,0.301044057225065,"No significant"
"32593","EXOC2",-0.00492631718520808,0.0963130605058025,"No significant"
"32594","MCM3APAS",-0.00711315737175333,0.183540024385928,"No significant"
"32595","TCEB1",-0.206943576679645,9.23478442490926,"Down regulated"
"32596","HLA-DRB6",0.330812381991038,1.17956861082776,"No significant"
"32597","HLA-DRB6",-0.0220351180700344,0.194125787353373,"No significant"
"32598","TTTY4",0.00968586317925269,0.705477893747304,"No significant"
"32599","AFG3L2",-0.058582625268965,2.20033271024106,"No significant"
"32600","TEK",-0.00849278769224604,0.406639864581089,"No significant"
"32601","DKFZP686E2158",-0.00622570011366008,0.320794646965088,"No significant"
"32602","HERPUD2",-0.0233599249139242,1.3530051917429,"No significant"
"32603","KIAA0409",0.0216581191645222,0.676308279548995,"No significant"
"32604","NCAPG2",0.000117803280436313,0.00198405627978289,"No significant"
"32605","FAM26F",-0.0171464406132635,0.956098653014809,"No significant"
"32606","TNFSF13B",0.123729543857952,1.24261465846536,"No significant"
"32607","TRAF3IP1",-0.0034308016481468,0.136044003493577,"No significant"
"32608","KRTAP27-1",-0.0129285260648526,1.15517694394081,"No significant"
"32609","POLR1B",-0.00766766364953408,0.339948313851928,"No significant"
"32610","RECK",-0.00730842473096782,0.23597740563,"No significant"
"32611","PBOV1",0.00960725947818641,0.574432154935635,"No significant"
"32612","SNRPF",-0.18694754011571,4.59619776563299,"Down regulated"
"32613","CLRN3",0.00495100706710261,0.278216188038778,"No significant"
"32614","LCAP",-0.00632417310291533,0.237347531720117,"No significant"
"32615","KCNS2",0.00550277651014319,0.318297192184967,"No significant"
"32616","TMEM106B",-0.0162932871440935,0.907602926750568,"No significant"
"32617","CCND2",-0.0744830072307696,1.04114280162488,"No significant"
"32618","LOC401431",0.000866772146483896,0.030465251821213,"No significant"
"32619","TFB2M",-0.122867711470025,4.70340100536939,"Down regulated"
"32620","TFB2M",-0.0749828398623356,3.16016190937866,"No significant"
"32621","OR1L4",0.00260212706458596,0.140121304597304,"No significant"
"32622","SLC30A1",0.0139640145427702,0.728118950713973,"No significant"
"32623","CXCL11",0.00173319558381735,0.0894079709049608,"No significant"
"32624","NKAP",-0.0251612910296428,2.3539000100386,"No significant"
"32625","TMEM65",0.0153961273751335,1.49830916655892,"No significant"
"32626","MEF2B",0.0206619838352111,1.34239518595443,"No significant"
"32627","CLEC9A",-0.0365758346896579,4.09250603550467,"No significant"
"32628","ZNF700",-0.194154521919504,6.50035991148924,"Down regulated"
"32629","POU5F1P1",-0.0104293259907893,0.794107679739359,"No significant"
"32630","CYorf16",-0.00575545254217502,0.283681631952641,"No significant"
"32631","OAT",-0.0433095995254007,0.778322400282412,"No significant"
"32632","PDHA2",0.00236765791140137,0.122431949382317,"No significant"
"32633","TBC1D3G",0.0857821963544403,4.10302391900556,"No significant"
"32634","RBM11",-0.0021022566350819,0.120673760394552,"No significant"
"32635","PVALB",0.0812427931186361,1.14415712646844,"No significant"
"32636","BAGE3",0.00915592277268651,0.362862622758785,"No significant"
"32637","CHRNA9",0.00311050331677265,0.158313317710505,"No significant"
"32638","LOC389833",0.0105916161765238,0.555406750254502,"No significant"
"32639","SAFB2",0.107897084554311,3.79530247967411,"Up regulated"
"32640","SFRS2IP",0.0625956215076346,1.81842185255361,"No significant"
"32641","CHID1",0.000300977718568518,0.0122596848144092,"No significant"
"32642","GTSF1",-0.045385195001387,2.19183149006252,"No significant"
"32643","SSTR1",0.00628675956922731,0.281582882688347,"No significant"
"32644","C4orf32",-0.00371604716889706,0.195875172861695,"No significant"
"32645","MAGEA8",0.00107060127805436,0.0489257487100078,"No significant"
"32646","RY1",-0.151142779348669,5.55798947871718,"Down regulated"
"32647","SLC25A15",0.000345430033818594,0.0127114862394773,"No significant"
"32648","PPM1K",-0.0632311409694957,1.35884972332562,"No significant"
"32649","PPM1K",-0.0774348099740072,4.40618014348777,"No significant"
"32650","LOC613037",0.0836827002818232,1.33452868740508,"No significant"
"32651","RPS7",-0.04644765388813,3.62443777850069,"No significant"
"32652","RNF219",-0.0791472881070376,4.31814723815738,"No significant"
"32653","LSM2",0.0156055083064306,0.188891923170018,"No significant"
"32654","LOC644096",0.0534483975589541,1.86099355637986,"No significant"
"32655","GPR82",-0.00381650663090127,0.150723458012734,"No significant"
"32656","PYY2",0.0275745897017261,3.87326951372569,"No significant"
"32657","TAF8",-0.0130312435921125,0.57972742294879,"No significant"
"32658","OR5F1",0.00144217842772854,0.0653486073447694,"No significant"
"32659","ABCA10",0.00317418171558348,0.173660833315815,"No significant"
"32660","DEFB128",0.00693053497261076,0.466581352887498,"No significant"
"32661","ACSM5",0.00730286051930129,0.288610495525254,"No significant"
"32662","MPDU1",0.0838195838013913,6.98116579728002,"No significant"
"32663","BMPR2",-0.00535705583309198,0.123587839327442,"No significant"
"32664","CD302",-0.0108988009304989,0.628861567340599,"No significant"
"32665","CORT",0.00883606135669357,0.586752247093926,"No significant"
"32666","FBXL3",-0.00932931537931037,0.474129512191483,"No significant"
"32667","C9orf52",-0.00144204918255841,0.0787784668438403,"No significant"
"32668","PI15",0.0081483778172986,0.262856842236015,"No significant"
"32669","FAM47C",0.00415081547473228,0.228459565400646,"No significant"
"32670","CFHR3",0.00288193136532211,0.13739430777682,"No significant"
"32671","C10orf141",-0.0194520108312961,1.10294411412018,"No significant"
"32672","EIF5A2",0.00572459097897937,0.342321041332608,"No significant"
"32673","MGP",0.00530486653050311,0.274409459102218,"No significant"
"32674","LOC646365",-0.00158000140796144,0.0701841450929064,"No significant"
"32675","ATP6V0E1",-0.117177364371356,4.72838312679371,"Down regulated"
"32676","HNRNPUL2",0.0499239642431029,0.982439111568478,"No significant"
"32677","OSAP",0.00151672887368104,0.0682537073075767,"No significant"
"32678","BTF3L4",-0.00310325025981228,0.0512222520387086,"No significant"
"32679","ECHDC3",0.140956837935285,2.89216425600726,"Up regulated"
"32680","CKS2",-0.109461090014724,5.13173717413237,"Down regulated"
"32681","SNORD31",0.0159222175487432,0.48618618611346,"No significant"
"32682","OR11H1",0.00221701145981346,0.0894856752945627,"No significant"
"32683","RAB11FIP2",-0.0296970088718194,0.562237075940322,"No significant"
"32684","LOC401357",0.33194147112652,5.860011511575,"Up regulated"
"32685","MRPL14",-0.10858711607805,3.36659192964629,"Down regulated"
"32686","FLJ12684",0.0139402694301003,1.19435506426529,"No significant"
"32687","SUPT7L",-0.00831341718037315,0.481268938028494,"No significant"
"32688","TOP3A",0.162552096424804,5.46855478661616,"Up regulated"
"32689","TMEM203",-0.00352993535086377,0.0410869640150165,"No significant"
"32690","TMEM203",0.00788665861578508,0.111242829230293,"No significant"
"32691","OR4K15",-0.00910143676810993,0.577923994910413,"No significant"
"32692","AMY2B",-0.0152842158106097,0.557820458643627,"No significant"
"32693","EDG8",0.0476758009242086,0.356309680058392,"No significant"
"32694","MEI1",0.000478715116383199,0.0117033034903841,"No significant"
"32695","FTHL12",0.105133444776857,0.666000391875398,"No significant"
"32696","C11orf61",-0.019450996480499,0.964205336104368,"No significant"
"32697","SIM1",0.011065651418309,0.824910232896035,"No significant"
"32698","MTSS1",-0.109790841739395,1.48069821369801,"Down regulated"
"32699","IL10",0.0119306039555589,0.0797205820546367,"No significant"
"32700","C1orf116",-0.00839296213169227,0.444062130224092,"No significant"
"32701","C2orf21",0.0085643766688932,0.391735882111415,"No significant"
"32702","HYPK",-0.0403316795411186,0.440863697480351,"No significant"
"32703","CAND2",0.00738469178429391,0.300951952232176,"No significant"
"32704","EBP",0.000637817889258763,0.0110217284266226,"No significant"
"32705","CBLL1",0.00702083541160547,0.0878658318558009,"No significant"
"32706","ABHD13",-0.000932455520296749,0.0539908131131552,"No significant"
"32707","PLS1",-0.00817185325683578,0.386152655123428,"No significant"
"32708","BARD1",0.0660675452324995,2.19617018150138,"No significant"
"32709","OR2A1",0.030239564279448,3.36070797648115,"No significant"
"32710","GPR4",0.0135713600446898,1.32262664515098,"No significant"
"32711","LOC652838",0.0384109676614148,2.96548234818301,"No significant"
"32712","KRT26",-0.00605279319880569,0.3583978325917,"No significant"
"32713","HAL",0.0879747708714778,1.22778977414739,"No significant"
"32714","FCRL6",-0.00441897237161459,0.0553572274255584,"No significant"
"32715","KCNK6",-0.00215484075272521,0.0458016912855269,"No significant"
"32716","RGL3",-0.017225140486933,0.638822536818296,"No significant"
"32717","RN7SK",-0.0861765168562272,1.92992163147289,"No significant"
"32718","TREML2P",0.00708019032878138,0.266841885349945,"No significant"
"32719","PGS1",0.200495816398403,5.71691653455498,"Up regulated"
"32720","FADS2",0.0146630193956243,1.40175846486103,"No significant"
"32721","DIO3",-0.00890543954237355,0.507704288743384,"No significant"
"32722","SLC35F2",-0.0268819923370076,1.35529329275629,"No significant"
"32723","C17orf47",0.0184623148184357,0.45030862472103,"No significant"
"32724","LOC728269",-0.00102045319363864,0.0375806442614708,"No significant"
"32725","HIST1H4C",0.0215191544230713,0.159839691447042,"No significant"
"32726","PDIA3P",-0.0306056488986748,1.183332558452,"No significant"
"32727","PDIA3P",-0.109617308956503,4.25077384132224,"Down regulated"
"32728","MAN1A2",0.00900315330331747,0.532670274469106,"No significant"
"32729","PRUNE2",0.0179776551490711,0.726995837561679,"No significant"
"32730","FAM126A",0.00148422829581918,0.0678497104405292,"No significant"
"32731","MRGPRF",-0.00536021081611793,0.258478910718473,"No significant"
"32732","ZNF284",-0.0142015768903869,1.54349762880805,"No significant"
"32733","NLRP8",-0.0650013173189006,0.543314831232451,"No significant"
"32734","PTK6",0.0390790812094188,0.592802821979774,"No significant"
"32735","ZNF598",0.140707299566385,7.61310623438904,"Up regulated"
"32736","ZNF598",0.00863406024754543,0.444640401529779,"No significant"
"32737","LMBRD2",-0.0084620694964217,0.41835099045984,"No significant"
"32738","ZC3H10",0.0225497819517244,0.731212264230049,"No significant"
"32739","LRP5",-0.0126042974003981,0.997603286109472,"No significant"
"32740","STK40",0.16837479512003,4.77995104643148,"Up regulated"
"32741","C9orf117",-0.00911463493474685,0.457962366415835,"No significant"
"32742","GPBP1L1",-0.0268149958799029,1.43175188886279,"No significant"
"32743","TBCCD1",0.00311610900065773,0.187295532436484,"No significant"
"32744","GALNT17",-0.00502021028813271,0.311434432151806,"No significant"
"32745","SLC15A4",0.0795555779194288,1.08050314008007,"No significant"
"32746","FAM126B",-0.00771422924715104,0.470813355981502,"No significant"
"32747","ITM2A",-0.082017680613939,0.723179000410017,"No significant"
"32748","ITM2A",-0.00176156360065782,0.0831718247749321,"No significant"
"32749","KHDRBS1",-0.0413423384501943,0.510202768491881,"No significant"
"32750","MRPL1",-0.0676829903551717,5.7201362531277,"No significant"
"32751","MBD3L2",0.00363162226631175,0.189813207039088,"No significant"
"32752","C1orf149",-0.0501187725465524,2.67695451957157,"No significant"
"32753","WDR38",-0.0177552659996065,1.39871705100861,"No significant"
"32754","C11orf2",0.0802645206490045,1.26579307867067,"No significant"
"32755","MSH3",0.0306945991538665,0.482414446288359,"No significant"
"32756","C9orf41",-0.0115642288458977,0.699743764353303,"No significant"
"32757","CCDC18",-0.00220944617380425,0.108751412258807,"No significant"
"32758","ZNF294",0.0158408609464891,1.35901117430358,"No significant"
"32759","RACGAP1",0.0128082830513314,0.439511824618549,"No significant"
"32760","RRAS2",-0.0366916447398529,1.24218358869873,"No significant"
"32761","CLDND2",0.0988802535273905,1.41585836610972,"No significant"
"32762","C12orf30",-0.00130889746889995,0.0600959992447438,"No significant"
"32763","CLEC4GP1",-0.0113867581292464,1.1113591840321,"No significant"
"32764","CTDSPL2",-0.0224697725616663,1.15064610520121,"No significant"
"32765","SIRT7",0.0919860453771246,4.9634484551021,"No significant"
"32766","C1orf109",0.00393604675079828,0.0994925345868094,"No significant"
"32767","PTGFRN",0.00561493173129435,0.208961177799242,"No significant"
"32768","FMO6P",0.00610081128421047,0.306476705732919,"No significant"
"32769","ZNF587",0.00281771806604691,0.152328737266821,"No significant"
"32770","MAGEH1",0.0149230081491982,0.296490823436787,"No significant"
"32771","C3orf38",-0.0732788334519903,2.66861710894139,"No significant"
"32772","CNOT10",0.0223604645758666,0.657160900192533,"No significant"
"32773","SLC4A2",0.0446131078270504,1.62041318952004,"No significant"
"32774","MAGEB2",0.0100432148950835,0.412630556204417,"No significant"
"32775","DZIP1L",0.000603716823874834,0.0268620076793062,"No significant"
"32776","HSPC268",-0.0672190082210964,0.936142547374068,"No significant"
"32777","C6orf105",-0.0609383856797736,3.31319133579433,"No significant"
"32778","ACP5",0.0153405386177106,0.194799606663813,"No significant"
"32779","DHFRL1",-0.0162224781227485,1.20058210011107,"No significant"
"32780","ALPK1",0.0745145311254642,0.977321442102267,"No significant"
"32781","C14orf153",-0.0835374683660479,1.37119794819842,"No significant"
"32782","GRM3",-0.000960256378118807,0.0469798357039668,"No significant"
"32783","MDH2",0.0601167004767884,1.2540806063341,"No significant"
"32784","KRTAP4-11",-0.000199406438070149,0.00882551729287057,"No significant"
"32785","C9orf80",0.0322758228574287,0.404280638574859,"No significant"
"32786","LOC650293",0.00683580672042172,0.38848833450392,"No significant"
"32787","ATP5L",-0.0565168207242115,2.13431226507055,"No significant"
"32788","LOC642980",0.00306770476545015,0.107425544367428,"No significant"
"32789","RPL22",-0.192471505893042,4.58358993854048,"Down regulated"
"32790","KLRB1",-0.690813482825076,10.3926412929945,"Down regulated"
"32791","NUAK1",0.0126460429588215,0.823606036449483,"No significant"
"32792","LSM14A",-0.200371034165968,5.68968562571645,"Down regulated"
"32793","G6PC",-0.0128948339810346,0.23060072089927,"No significant"
"32794","ERVWE1",-0.00742539627732342,0.551270862319019,"No significant"
"32795","FAM10A7",0.00230529388011291,0.0559324062856647,"No significant"
"32796","TTTY13",-0.00291579112678875,0.152125515017617,"No significant"
"32797","LOC654346",0.00242278495642978,0.0587238923925757,"No significant"
"32798","PDSS1",-0.00273388722215007,0.0635913117707161,"No significant"
"32799","ZBTB44",-0.0151518876531123,0.286802489081541,"No significant"
"32800","ADNP2",-0.0318291968176396,1.38459540493599,"No significant"
"32801","SNX22",0.000161216214259241,0.00531483791555555,"No significant"
"32802","BTC",0.00356419303295574,0.198687394744914,"No significant"
"32803","RAB12",0.00742202991345753,0.390435230385749,"No significant"
"32804","OR2A20P",-0.0124432555525216,0.844268084775036,"No significant"
"32805","C7orf44",-0.0561403276141235,1.49680839693738,"No significant"
"32806","PJCG6",0.00238457485358179,0.134696433378273,"No significant"
"32807","KIF3B",0.0019978894261925,0.055873755733807,"No significant"
"32808","APLP2",0.000232519011008847,0.00967965046440352,"No significant"
"32809","RSPO2",0.021763030199204,0.45429981727836,"No significant"
"32810","SMAP2",0.127219689088195,2.33414256448912,"Up regulated"
